total_duration,carbon_emissions,price,type,airline_logo,departure_token
105,,3545000,Round trip,https://www.gstatic.com/flights/airline_logos/70px/VN.png,WyJDalJJUkc1MVdUSTFZMlJZWW1kQlEza3hUR2RDUnkwdExTMHRMUzB0TFhaM2NuTXhORUZCUVVGQlIySXRiMEl3U2pRNWNFMUJFZ1ZXVGpFeU14b01DS2l2MkFFUUFCb0RWazVFT0J4dzhHOD0iLFtbIkRBRCIsIjIwMjQtMTAtMDUiLCJTR04iLG51bGwsIlZOIiwiMTIzIl1dXQ==
