da_name,da_id,da_time,aa_name,aa_id,aa_time,duration,airplane,airline,airline_logo,travel_class,flight_number,additional_information
Sân bay quốc tế Nội Bài,HAN,2024-10-05 16:15,Cảng Hàng Không Quốc Tế Cam Ranh,CXR,2024-10-05 18:15,120,Airbus A321,Vietnam Airlines,https://www.gstatic.com/flights/airline_logos/70px/VN.png,Economy,VN 1563,"Average legroom (79 cm), Stream media to your device, Carbon emissions estimate: 122 kg"
