total_duration,carbon_emissions,price,type,airline_logo,departure_token
80,,2246800,Round trip,https://www.gstatic.com/flights/airline_logos/70px/VJ.png,WyJDalJJYTBKUmIwUnBTRWg2TmxsQlFtd3dOa0ZDUnkwdExTMHRMUzB0TFhkbGEyTXhNMEZCUVVGQlIySXRiMEZKUTJ4SlJHVkJFZ1ZXU2pVd09Sb01DSkNSaVFFUUFCb0RWazVFT0J4dzlFWT0iLFtbIkhBTiIsIjIwMjQtMTAtMDUiLCJEQUQiLG51bGwsIlZKIiwiNTA5Il1dXQ==
