total_duration,carbon_emissions,price,type,airline_logo,departure_token
60,,3384000,Round trip,https://www.gstatic.com/flights/airline_logos/70px/VN.png,WyJDalJJTmxSTVRWTmhZMDk2YjBGQlF5MHhPRkZDUnkwdExTMHRMUzB0TFhaM2Eza3lNVUZCUVVGQlIySXRjSEZaUjJadFkzbEJFZ1pXVGpnd05qTWFEQWpBeGM0QkVBQWFBMVpPUkRnY2NPWnEiLFtbIlNHTiIsIjIwMjQtMTAtMDUiLCJWQ1MiLG51bGwsIlZOIiwiODA2MyJdXV0=
