da_name,da_id,da_time,aa_name,aa_id,aa_time,duration,airplane,airline,airline_logo,travel_class,flight_number,additional_information
Sân bay quốc tế Nội Bài,HAN,2024-10-05 15:10,Cảng hàng không quốc tế Tân Sơn Nhất,SGN,2024-10-05 17:20,130,Airbus A330,Vietjet,https://www.gstatic.com/flights/airline_logos/70px/VJ.png,Economy,VJ 173,"Average legroom (79 cm), Carbon emissions estimate: 112 kg"
Cảng hàng không quốc tế Tân Sơn Nhất,SGN,2024-10-05 19:15,Cảng Hàng Không Thọ Xuân (THD),THD,2024-10-05 21:15,120,Airbus A321,Vietjet,https://www.gstatic.com/flights/airline_logos/70px/VJ.png,Economy,VJ 250,"Below average legroom (71 cm), Carbon emissions estimate: 98 kg"
