layovers,total_duration,carbon_emissions,price,type,airline_logo,departure_token
"{'duration': 180, 'name': 'Cảng hàng không quốc tế Tân Sơn Nhất', 'id': 'SGN'}",380,,5817422,Round trip,https://www.gstatic.com/flights/airline_logos/70px/multi.png,WyJDalJJV0d4QlJtaEtZVXg0Vm10QlJFRmthbmRDUnkwdExTMHRMUzB0TFhaM2EzY3lNRUZCUVVGQlIySXRjRGRyUkVWUlJIZEJFZ3RXU2pJME1YeFdUakV6TUJvTUNNNkk0d0lRQUJvRFZrNUVPQnh3ekxjQiIsW1siVEhEIiwiMjAyNC0xMC0wNSIsIlNHTiIsbnVsbCwiVkoiLCIyNDEiXSxbIlNHTiIsIjIwMjQtMTAtMDUiLCJEQUQiLG51bGwsIlZOIiwiMTMwIl1dXQ==
