total_duration,carbon_emissions,price,type,airline_logo,departure_token
85,,1901200,Round trip,https://www.gstatic.com/flights/airline_logos/70px/VJ.png,WyJDalJJU25wRlRuVlJkbE5QVWsxQlEyeE5TRUZDUnkwdExTMHRMUzB0ZDJaaVpHRXpOMEZCUVVGQlIySXRjREJ2UVZKSmRtRkJFZ1ZXU2pNd05Sb0xDSkNGZEJBQUdnTldUa1E0SEhDQVBBPT0iLFtbIkhVSSIsIjIwMjQtMTAtMDUiLCJTR04iLG51bGwsIlZKIiwiMzA1Il1dXQ==
