layovers,total_duration,carbon_emissions,price,type,airline_logo,departure_token
"{'duration': 85, 'name': 'Cảng hàng không quốc tế Tân Sơn Nhất', 'id': 'SGN'}",230,,4716320,Round trip,https://www.gstatic.com/flights/airline_logos/70px/VJ.png,WyJDalJJYWxJNE4weG9UemxHWjJOQlJXRnBPV2RDUnkwdExTMHRMUzB0TFhkbWFuRXhNMEZCUVVGQlIySXRjREZaUTFoNlRtTkJFZ3RXU2pNd00zeFdTak15TnhvTUNLRHVud0lRQUJvRFZrNUVPQnh3N0pRQiIsW1siSFVJIiwiMjAyNC0xMC0wNSIsIlNHTiIsbnVsbCwiVkoiLCIzMDMiXSxbIlNHTiIsIjIwMjQtMTAtMDUiLCJQUUMiLG51bGwsIlZKIiwiMzI3Il1dXQ==
