total_duration,carbon_emissions,price,type,airline_logo,departure_token
85,,1901200,Round trip,https://www.gstatic.com/flights/airline_logos/70px/VJ.png,WyJDalJJT0RSTFFWVnRiMVYwYkUxQlJGVktNM2RDUnkwdExTMHRMUzB0TFhaMFozWXhNa0ZCUVVGQlIySXRibDlyVEc0eWExVkJFZ1ZXU2pNd05Cb0xDSkNGZEJBQUdnTldUa1E0SEhDQVBBPT0iLFtbIlNHTiIsIjIwMjQtMTAtMDUiLCJIVUkiLG51bGwsIlZKIiwiMzA0Il1dXQ==
