total_duration,carbon_emissions,price,type,airline_logo,departure_token
120,,3521200,Round trip,https://www.gstatic.com/flights/airline_logos/70px/VJ.png,WyJDalJJTmpOWVFsUnBjMEpyUWxGQlFYVXdOSGRDUnkwdExTMHRMUzB0ZDJWaWNYTXhOVUZCUVVGQlIySXRjSGxWUkdSV1YwTkJFZ1ZXU2pRMU1ob01DTEQxMWdFUUFCb0RWazVFT0J4d2tHOD0iLFtbIlBRQyIsIjIwMjQtMTAtMDUiLCJIQU4iLG51bGwsIlZKIiwiNDUyIl1dXQ==
