total_duration,carbon_emissions,price,type,airline_logo,departure_token
90,,126,Round trip,https://www.gstatic.com/flights/airline_logos/70px/VN.png,WyJDalJJWWtabWRYWkxWemxqY0RCQlEycElMVUZDUnkwdExTMHRMUzB0TFMxNWJHWmhOVUZCUVVGQlIySXRibDlKUmtSRmQyZEJFZ1ZXVGpFeE5Cb0tDUE5oRUFJYUExVlRSRGdjY1BOaCIsW1siU0dOIiwiMjAyNC0xMC0wNSIsIkRBRCIsbnVsbCwiVk4iLCIxMTQiXV1d
