layovers,total_duration,carbon_emissions,price,type,airline_logo,departure_token
"{'duration': 90, 'name': 'Cảng hàng không quốc tế Tân Sơn Nhất', 'id': 'SGN'}",285,,6238257,Round trip,https://www.gstatic.com/flights/airline_logos/70px/VN.png,WyJDalJJV0d4QlJtaEtZVXg0Vm10QlJFRmthbmRDUnkwdExTMHRMUzB0TFhaM2EzY3lNRUZCUVVGQlIySXRjRGRyUkVWUlJIZEJFZzFXVGpFeU56ZDhWazQzTVRJMEdnd0lzZUQ4QWhBQUdnTldUa1E0SEhEd3hBRT0iLFtbIlRIRCIsIjIwMjQtMTAtMDUiLCJTR04iLG51bGwsIlZOIiwiMTI3NyJdLFsiU0dOIiwiMjAyNC0xMC0wNSIsIkRBRCIsbnVsbCwiVk4iLCI3MTI0Il1dXQ==
