total_duration,carbon_emissions,price,type,airline_logo,departure_token
100,,2594000,Round trip,https://www.gstatic.com/flights/airline_logos/70px/VN.png,WyJDalJJU25wRlRuVlJkbE5QVWsxQlEyeE5TRUZDUnkwdExTMHRMUzB0ZDJaaVpHRXpOMEZCUVVGQlIySXRjREJ2UVZKSmRtRkJFZ2hXVGpFek56Y2pNaG9NQ05DcG5nRVFBQm9EVms1RU9CeHc3MUU9IixbWyJIVUkiLCIyMDI0LTEwLTA1IiwiU0dOIixudWxsLCJWTiIsIjEzNzciXV1d
