total_duration,carbon_emissions,price,type,airline_logo,departure_token
110,,4136800,Round trip,https://www.gstatic.com/flights/airline_logos/70px/VJ.png,WyJDalJJVTE5cFpFWlZTbU41VjBGQlIySldaSGRDUnkwdExTMHRMUzB0ZDJWaWQzVXhNRUZCUVVGQlIySXRjSE5qVEVaUVVFVkJFZ1ZXU2pjNE9Cb01DT0MrL0FFUUFCb0RWazVFT0J4d3g0SUIiLFtbIkNYUiIsIjIwMjQtMTAtMDUiLCJIQU4iLG51bGwsIlZKIiwiNzg4Il1dXQ==
