layovers,total_duration,carbon_emissions,price,type,airline_logo,departure_token
"{'duration': 900, 'name': 'Sân bay quốc tế Incheon', 'id': 'ICN'}",1485,,36695000,Round trip,https://www.gstatic.com/flights/airline_logos/70px/KE.png,WyJDalJJWWpKMk5YTkJUMUkxZFc5QlFYWnJiWGRDUnkwdExTMHRMUzB0TFhkbVluRmhOVUZCUVVGQlIySXRjSEU0Um1GeVkwZEJFZzFMUlRRMk1ueExSVFEyTnlNeEdnd0kyTmUvRVJBQUdnTldUa1E0SEhDSmhnaz0iLFtbIkRBRCIsIjIwMjQtMTAtMDUiLCJJQ04iLG51bGwsIktFIiwiNDYyIl0sWyJJQ04iLCIyMDI0LTEwLTA2IiwiQ1hSIixudWxsLCJLRSIsIjQ2NyJdXV0=
