da_name,da_id,da_time,aa_name,aa_id,aa_time,duration,airplane,airline,airline_logo,travel_class,flight_number,additional_information
Cảng hàng không quốc tế Tân Sơn Nhất,SGN,2024-10-05 11:15,Cảng Hàng không Côn Đảo,VCS,2024-10-05 12:15,60,ATR 42/72,Vietnam Airlines,https://www.gstatic.com/flights/airline_logos/70px/VN.png,Premium Economy,VN 8057,Carbon emissions estimate: 39 kg
