total_duration,carbon_emissions,price,type,airline_logo,departure_token
120,,4205000,Round trip,https://www.gstatic.com/flights/airline_logos/70px/VN.png,WyJDalJJZDNOWWJtZEtlbFZOWTI5QlJFMVpXa0ZDUnkwdExTMHRMUzB0TFhaMGRYSXhPRUZCUVVGQlIySXRjSEIzUzJOb2FHTkJFZ1pXVGpFeU56WWFEQWpJMDRBQ0VBQWFBMVpPUkRnY2NOcUVBUT09IixbWyJTR04iLCIyMDI0LTEwLTA1IiwiVEhEIixudWxsLCJWTiIsIjEyNzYiXV1d
