total_duration,carbon_emissions,price,type,airline_logo,departure_token
80,,87,Round trip,https://www.gstatic.com/flights/airline_logos/70px/QH.png,WyJDalJJT1VKNExXeHBNREJ1WDNkQlFrMXRUWGRDUnkwdExTMHRMUzB0ZG5kaWFHc3hNa0ZCUVVGQlIySXRiMUE0UTA5dU4yZEJFZ1ZSU0RFeE5ob0tDT3hERUFJYUExVlRSRGdjY094RCIsW1siREFEIiwiMjAyNC0xMC0wNSIsIkhBTiIsbnVsbCwiUUgiLCIxMTYiXV1d
