layovers,total_duration,carbon_emissions,price,type,airline_logo,departure_token
"{'duration': 650, 'name': 'Sân bay quốc tế Đào Viên Đài Loan', 'id': 'TPE'}",1090,,41661000,Round trip,https://www.gstatic.com/flights/airline_logos/70px/multi.png,WyJDalJJYzBjdFJqbGZaMGRqUVd0QlJqTnRNMEZDUnkwdExTMHRMUzB0TFhkbFltZHJPRUZCUVVGQlIySXRjSEJSVFVKR2VsVkJFZzVDVWpNNE1ueEtXREUzTURVak14b01DTWprN2hNUUFCb0RWazVFT0J4dzVhSUsiLFtbIlNHTiIsIjIwMjQtMTAtMDUiLCJUUEUiLG51bGwsIkJSIiwiMzgyIl0sWyJUUEUiLCIyMDI0LTEwLTA1IiwiUFFDIixudWxsLCJKWCIsIjE3MDUiXV1d
