total_duration,carbon_emissions,price,type,airline_logo,departure_token
60,,2376400,Round trip,https://www.gstatic.com/flights/airline_logos/70px/VJ.png,WyJDalJJYzBjdFJqbGZaMGRqUVd0QlJqTnRNMEZDUnkwdExTMHRMUzB0TFhkbFltZHJPRUZCUVVGQlIySXRjSEJSVFVKR2VsVkJFZ1ZXU2pNeU14b01DTkNGa1FFUUFCb0RWazVFT0J4d2dFcz0iLFtbIlNHTiIsIjIwMjQtMTAtMDUiLCJQUUMiLG51bGwsIlZKIiwiMzIzIl1dXQ==
