total_duration,carbon_emissions,price,type,airline_logo,departure_token
75,,114,Round trip,https://www.gstatic.com/flights/airline_logos/70px/VN.png,WyJDalJJY2xvMFdrb3lhVkpSV1dOQlJFRTBVVkZDUnkwdExTMHRMUzB0TFhscFltbHZNMEZCUVVGQlIySXRibDlOUmxJeU4wMUJFZ1pXVGpFek5EWWFDZ2l2V0JBQ0dnTlZVMFE0SEhDdldBPT0iLFtbIlNHTiIsIjIwMjQtMTAtMDUiLCJDWFIiLG51bGwsIlZOIiwiMTM0NiJdXV0=
