layovers,total_duration,carbon_emissions,price,type,airline_logo,departure_token
"{'duration': 200, 'name': 'Sân bay quốc tế Nội Bài', 'id': 'HAN'}",445,,163,Round trip,https://www.gstatic.com/flights/airline_logos/70px/QH.png,WyJDalJJY2xvMFdrb3lhVkpSV1dOQlJFRTBVVkZDUnkwdExTMHRMUzB0TFhscFltbHZNMEZCUVVGQlIySXRibDlOUmxJeU4wMUJFZ3hSU0RJd05IeFJTREUwTVRVYUNnanFmaEFDR2dOVlUwUTRISERxZmc9PSIsW1siU0dOIiwiMjAyNC0xMC0wNSIsIkhBTiIsbnVsbCwiUUgiLCIyMDQiXSxbIkhBTiIsIjIwMjQtMTAtMDUiLCJDWFIiLG51bGwsIlFIIiwiMTQxNSJdXV0=
