layovers,total_duration,carbon_emissions,price,type,airline_logo,departure_token
"{'duration': 250, 'name': 'Cảng hàng không quốc tế Tân Sơn Nhất', 'id': 'SGN'}",440,,5568000,Round trip,https://www.gstatic.com/flights/airline_logos/70px/VN.png,WyJDalJJVURWa1gwbHZVVkJzVjJ0QlJFZEJjV2RDUnkwdExTMHRMUzB0TFMxMmQydGlOMEZCUVVGQlIySXRjRzlWUVhrM1NqaEJFZ3hXVGpJd05YeFdUamd3T1RVYURBaUE3Tk1DRUFBYUExWk9SRGdjY055dkFRPT0iLFtbIkhBTiIsIjIwMjQtMTAtMDUiLCJTR04iLG51bGwsIlZOIiwiMjA1Il0sWyJTR04iLCIyMDI0LTEwLTA1IiwiVkNTIixudWxsLCJWTiIsIjgwOTUiXV1d
