da_name,da_id,da_time,aa_name,aa_id,aa_time,duration,airplane,airline,airline_logo,travel_class,flight_number,additional_information
Cảng Hàng Không Quốc Tế Liên Khương,DLI,2024-10-05 19:50,Cảng hàng không quốc tế Tân Sơn Nhất,SGN,2024-10-05 20:55,65,ATR 42/72,Vietnam Airlines,https://www.gstatic.com/flights/airline_logos/70px/VN.png,Economy,VN 8023,"Average legroom (76 cm), Carbon emissions estimate: 37 kg"
