da_name,da_id,da_time,aa_name,aa_id,aa_time,duration,airplane,airline,airline_logo,travel_class,flight_number,additional_information
Cảng Hàng Không Thọ Xuân (THD),THD,2024-10-05 19:30,Cảng hàng không quốc tế Tân Sơn Nhất,SGN,2024-10-05 21:30,120,Airbus A321,Vietjet,https://www.gstatic.com/flights/airline_logos/70px/VJ.png,Economy,VJ 249,"Below average legroom (71 cm), Carbon emissions estimate: 98 kg"
Cảng hàng không quốc tế Tân Sơn Nhất,SGN,2024-10-05 23:00,Sân bay quốc tế Nội Bài,HAN,2024-10-06 01:05,125,Airbus A321,Vietnam Airlines,https://www.gstatic.com/flights/airline_logos/70px/VN.png,Economy,VN 270,"Average legroom (79 cm), Stream media to your device, Carbon emissions estimate: 128 kg"
