layovers,total_duration,carbon_emissions,price,type,airline_logo,departure_token
"{'duration': 60, 'name': 'Cảng hàng không quốc tế Tân Sơn Nhất', 'id': 'SGN'}",250,,5773000,Round trip,https://www.gstatic.com/flights/airline_logos/70px/VN.png,WyJDalJJVURWa1gwbHZVVkJzVjJ0QlJFZEJjV2RDUnkwdExTMHRMUzB0TFMxMmQydGlOMEZCUVVGQlIySXRjRzlWUVhrM1NqaEJFZzFXVGpZMU9UTjhWazQ0TURZekdnd0l5SzNnQWhBQUdnTldUa1E0SEhDWnRnRT0iLFtbIkhBTiIsIjIwMjQtMTAtMDUiLCJTR04iLG51bGwsIlZOIiwiNjU5MyJdLFsiU0dOIiwiMjAyNC0xMC0wNSIsIlZDUyIsbnVsbCwiVk4iLCI4MDYzIl1dXQ==
