da_name,da_id,da_time,aa_name,aa_id,aa_time,duration,airplane,airline,airline_logo,travel_class,flight_number,additional_information
Cảng hàng không quốc tế Đà Nẵng,DAD,2024-10-05 19:10,Sân bay quốc tế Nội Bài,HAN,2024-10-05 20:30,80,Airbus A321,Vietravel Airlines,https://www.gstatic.com/flights/airline_logos/70px/VU.png,Economy,VU 658,Carbon emissions estimate: 74 kg
