total_duration,carbon_emissions,price,type,airline_logo,departure_token
75,,2735000,Round trip,https://www.gstatic.com/flights/airline_logos/70px/VN.png,WyJDalJJT0RSTFFWVnRiMVYwYkUxQlJGVktNM2RDUnkwdExTMHRMUzB0TFhaMFozWXhNa0ZCUVVGQlIySXRibDlyVEc0eWExVkJFZ1pXVGpFek5qZ2FEQWlZOTZZQkVBQWFBMVpPUkRnY2NLaFciLFtbIlNHTiIsIjIwMjQtMTAtMDUiLCJIVUkiLG51bGwsIlZOIiwiMTM2OCJdXV0=
