layovers,total_duration,carbon_emissions,price,type,airline_logo,departure_token
"{'duration': 90, 'name': 'Cảng hàng không quốc tế Tân Sơn Nhất', 'id': 'SGN'}",335,,5965952,Round trip,https://www.gstatic.com/flights/airline_logos/70px/multi.png,WyJDalJJY0MxMlVETnNRWFkyUTBGQlFXWkdZVkZDUnkwdExTMHRMUzB0TFc5clltWnZOa0ZCUVVGQlIySXRjRGRGUkVneFpsZEJFZ3RXU2pJME9YeFdUakkzTUJvTUNJQ1I3QUlRQUJvRFZrNUVPQnh3cEx3QiIsW1siVEhEIiwiMjAyNC0xMC0wNSIsIlNHTiIsbnVsbCwiVkoiLCIyNDkiXSxbIlNHTiIsIjIwMjQtMTAtMDUiLCJIQU4iLG51bGwsIlZOIiwiMjcwIl1dXQ==
