da_name,da_id,da_time,aa_name,aa_id,aa_time,duration,airplane,airline,airline_logo,travel_class,flight_number,additional_information
Cảng hàng không quốc tế Tân Sơn Nhất,SGN,2024-10-05 12:10,Cảng Hàng Không Quốc Tế Cát Bi,HPH,2024-10-05 14:10,120,Airbus A321,Vietjet,https://www.gstatic.com/flights/airline_logos/70px/VJ.png,Economy,VJ 276,"Below average legroom (71 cm), Carbon emissions estimate: 103 kg"
