da_name,da_id,da_time,aa_name,aa_id,aa_time,duration,airplane,airline,airline_logo,travel_class,flight_number,additional_information
Ga hàng hoá - cảng hàng không quốc tế Phú Bài,HUI,2024-10-05 07:45,Cảng hàng không quốc tế Tân Sơn Nhất,SGN,2024-10-05 09:15,90,Airbus A321,Vietnam Airlines,https://www.gstatic.com/flights/airline_logos/70px/VN.png,Economy,VN 1369,"Average legroom (79 cm), Stream media to your device, Carbon emissions estimate: 79 kg"
Cảng hàng không quốc tế Tân Sơn Nhất,SGN,2024-10-05 11:35,Sân bay Suvarnabhumi,BKK,2024-10-05 13:10,95,Airbus A321,Vietnam Airlines,https://www.gstatic.com/flights/airline_logos/70px/VN.png,Economy,VN 605,"Average legroom (79 cm), Stream media to your device, Carbon emissions estimate: 93 kg"
Sân bay Suvarnabhumi,BKK,2024-10-05 19:05,Sân bay quốc tế Nội Bài,HAN,2024-10-05 21:00,115,Airbus A321,Vietnam Airlines,https://www.gstatic.com/flights/airline_logos/70px/VN.png,Economy,VN 618,"Average legroom (79 cm), Stream media to your device, Carbon emissions estimate: 115 kg"
Sân bay quốc tế Nội Bài,HAN,2024-10-06 09:10,Cảng Hàng Không Quốc Tế Phú Quốc,PQC,2024-10-06 11:15,125,Airbus A321,Vietnam Airlines,https://www.gstatic.com/flights/airline_logos/70px/VN.png,Economy,VN 1237,"Average legroom (79 cm), Stream media to your device, Carbon emissions estimate: 134 kg"
