total_duration,carbon_emissions,price,type,airline_logo,departure_token
110,,95,Round trip,https://www.gstatic.com/flights/airline_logos/70px/QH.png,WyJDalJJUzE5VmN6UjBVVXB5U21OQlEzSlJZMmRDUnkwdExTMHRMUzB0TFhsc2FYUXhPVUZCUVVGQlIySXRibDlqUzNwQ01VbEJFZ1pSU0RFeE5UUWFDZ2lEU2hBQ0dnTlZVMFE0SEhDRFNnPT0iLFtbIlNHTiIsIjIwMjQtMTAtMDUiLCJWSUkiLG51bGwsIlFIIiwiMTE1NCJdXV0=
