da_name,da_id,da_time,aa_name,aa_id,aa_time,duration,airplane,airline,airline_logo,travel_class,flight_number,additional_information
Cảng hàng không quốc tế Đà Nẵng,DAD,2024-10-05 23:05,Sân bay quốc tế Incheon,ICN,2024-10-06 05:55,290,Airbus A330,Asiana,https://www.gstatic.com/flights/airline_logos/70px/OZ.png,Economy,OZ 756,"Average legroom (79 cm), In-seat power outlet, On-demand video, Carbon emissions estimate: 234 kg"
Sân bay quốc tế Incheon,ICN,2024-10-06 22:05,Cảng Hàng Không Quốc Tế Cam Ranh,CXR,2024-10-07 01:05,300,Airbus A321,Air Busan,https://www.gstatic.com/flights/airline_logos/70px/BX.png,Economy,BX 787,"Below average legroom (71 cm), In-seat power & USB outlets, Carbon emissions estimate: 247 kg"
