da_name,da_id,da_time,aa_name,aa_id,aa_time,duration,airplane,airline,airline_logo,travel_class,flight_number,additional_information
Cảng hàng không quốc tế Đà Nẵng,DAD,2024-10-05 00:05,Sân bay quốc tế Gimhae,PUS,2024-10-05 06:25,260,Boeing 737,Jin Air,https://www.gstatic.com/flights/airline_logos/70px/LJ.png,Economy,LJ 112,"Below average legroom (74 cm), Carbon emissions estimate: 229 kg"
Sân bay quốc tế Gimhae,PUS,2024-10-05 19:55,Cảng Hàng Không Quốc Tế Cam Ranh,CXR,2024-10-05 22:50,295,Boeing 737,Jin Air,https://www.gstatic.com/flights/airline_logos/70px/LJ.png,Economy,LJ 115,"Below average legroom (74 cm), Carbon emissions estimate: 250 kg"
