total_duration,carbon_emissions,price,type,airline_logo,departure_token
105,,90,Round trip,https://www.gstatic.com/flights/airline_logos/70px/VJ.png,WyJDalJJZEdoSE5FMHdUR0poWTAxQlJsZHljMmRDUnkwdExTMHRMUzB0YjNsaloySXlOVUZCUVVGQlIySXRiMEZSUjFsbk5XTkJFZ1pXU2pFM09ERWFDZ2lkUmhBQ0dnTlZVMFE0SEhDZFJnPT0iLFtbIkhBTiIsIjIwMjQtMTAtMDUiLCJDWFIiLG51bGwsIlZKIiwiMTc4MSJdXV0=
