layovers,total_duration,carbon_emissions,price,type,airline_logo,departure_token
"{'duration': 885, 'name': 'Sân bay quốc tế Incheon', 'id': 'ICN'}",1485,,22885000,Round trip,https://www.gstatic.com/flights/airline_logos/70px/7C.png,WyJDalJJTmpOWVFsUnBjMEpyUWxGQlFYVXdOSGRDUnkwdExTMHRMUzB0ZDJWaWNYTXhOVUZCUVVGQlIySXRjSGxWUkdSV1YwTkJFZzgzUXpReE1EUjhOME15T0RBekl6RWFEQWlJNWZRS0VBQWFBMVpPUkRnY2NKN1NCUT09IixbWyJQUUMiLCIyMDI0LTEwLTA1IiwiSUNOIixudWxsLCI3QyIsIjQxMDQiXSxbIklDTiIsIjIwMjQtMTAtMDYiLCJIQU4iLG51bGwsIjdDIiwiMjgwMyJdXV0=
