total_duration,carbon_emissions,price,type,airline_logo,departure_token
80,,1793200,Round trip,https://www.gstatic.com/flights/airline_logos/70px/VJ.png,WyJDalJJZEZaVlJYVkVjV1JZTVd0QlJHRkxkbmRDUnkwdExTMHRMUzB0TFhaMFpHc3hPVUZCUVVGQlIySXRjSE5WVEZKcFYwVkJFZ1ZXU2pjeU5ob0xDTEM1YlJBQUdnTldUa1E0SEhETU9BPT0iLFtbIkRBRCIsIjIwMjQtMTAtMDUiLCJIUEgiLG51bGwsIlZKIiwiNzI2Il1dXQ==
