layovers,total_duration,carbon_emissions,price,type,airline_logo,departure_token
"{'duration': 335, 'name': 'Cảng hàng không quốc tế Tân Sơn Nhất', 'id': 'SGN', 'overnight': True}",550,,5319500,Round trip,https://www.gstatic.com/flights/airline_logos/70px/QH.png,WyJDalJJZEZaVlJYVkVjV1JZTVd0QlJHRkxkbmRDUnkwdExTMHRMUzB0TFhaMFpHc3hPVUZCUVVGQlIySXRjSE5WVEZKcFYwVkJFZ3hSU0RFNU1YeFJTREUxTkRBYURBak0xc1FDRUFBYUExWk9SRGdjY1BHbkFRPT0iLFtbIkRBRCIsIjIwMjQtMTAtMDUiLCJTR04iLG51bGwsIlFIIiwiMTkxIl0sWyJTR04iLCIyMDI0LTEwLTA2IiwiSFBIIixudWxsLCJRSCIsIjE1NDAiXV1d
