layovers,total_duration,carbon_emissions,price,type,airline_logo,departure_token
"{'duration': 155, 'name': 'Cảng hàng không quốc tế Tân Sơn Nhất', 'id': 'SGN'}",405,,5470852,Round trip,https://www.gstatic.com/flights/airline_logos/70px/VJ.png,WyJDalJJVjBOMFRFVXhjRUpuY2xWQlJFZFFUbEZDUnkwdExTMHRMUzB0TFhaMFpHb3hPRUZCUVVGQlIySXRjRzVOVG01bFJ5MUJFZ3RXU2pFeU1YeFdTakkwTWhvTUNJVDF6UUlRQUJvRFZrNUVPQnh3MUt3QiIsW1siSEFOIiwiMjAyNC0xMC0wNSIsIlNHTiIsbnVsbCwiVkoiLCIxMjEiXSxbIlNHTiIsIjIwMjQtMTAtMDUiLCJUSEQiLG51bGwsIlZKIiwiMjQyIl1dXQ==
