total_duration,carbon_emissions,price,type,airline_logo,departure_token
110,,190,Round trip,https://www.gstatic.com/flights/airline_logos/70px/VJ.png,WyJDalJJZEdoSE5FMHdUR0poWTAxQlJsZHljMmRDUnkwdExTMHRMUzB0YjNsaloySXlOVUZCUVVGQlIySXRiMEZSUjFsbk5XTkJFZ1ZXU2pjM05Sb0xDUGlUQVJBQ0dnTlZVMFE0SEhENGt3RT0iLFtbIkhBTiIsIjIwMjQtMTAtMDUiLCJDWFIiLG51bGwsIlZKIiwiNzc1Il1dXQ==
