layovers,total_duration,carbon_emissions,price,type,airline_logo,departure_token
"{'duration': 755, 'name': 'Sân bay quốc tế Incheon', 'id': 'ICN'}",1330,,16624000,Round trip,https://www.gstatic.com/flights/airline_logos/70px/LJ.png,WyJDalJJWWpKMk5YTkJUMUkxZFc5QlFYWnJiWGRDUnkwdExTMHRMUzB0TFhkbVluRmhOVUZCUVVGQlIySXRjSEU0Um1GeVkwZEJFZ3RNU2pneWZFeEtPRGNqTWhvTUNJRFQ5Z2NRQUJvRFZrNUVPQnh3MG93RSIsW1siREFEIiwiMjAyNC0xMC0wNSIsIklDTiIsbnVsbCwiTEoiLCI4MiJdLFsiSUNOIiwiMjAyNC0xMC0wNSIsIkNYUiIsbnVsbCwiTEoiLCI4NyJdXV0=
