da_name,da_id,da_time,aa_name,aa_id,aa_time,duration,airplane,airline,airline_logo,travel_class,flight_number,additional_information
Cảng Hàng Không Quốc Tế Cam Ranh,CXR,2024-10-05 15:45,Sân bay quốc tế Nội Bài,HAN,2024-10-05 17:45,120,Airbus A320,Bamboo Airways,https://www.gstatic.com/flights/airline_logos/70px/QH.png,Economy,QH 1416,"Below average legroom (74 cm), Carbon emissions estimate: 105 kg"
